edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport,height,weight,sex,country,born,year,won_medal,gold,silver,bronze,total,is_host,host_noc
2000 Summer Olympics,25,FRA,Rowing,"Quadruple Sculls, Men",159578,Yvan Deslavière,92544,10,,True,195.0,81,Male,France,28 May 1973,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Quadruple Sculls, Men",159578,Guillaume Jeannet,92548,10,,True,187.0,85,Male,France,17 October 1977,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Quadruple Sculls, Men",159578,Sébastien Vieilledent,37124,10,,True,190.0,85,Male,France,26 August 1976,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Quadruple Sculls, Men",159578,Samuel Barathay,36850,10,,True,185.0,86,Male,France,1 June 1968,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Coxless Fours, Men",159600,Daniel Fauché,36945,7,,True,192.0,88,Male,France,22 December 1966,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Coxless Fours, Men",159600,Antoine Béghin,92539,7,,True,195.0,90,Male,France,31 May 1974,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Coxless Fours, Men",159600,Laurent Béghin,92540,7,,True,197.0,90,Male,France,21 February 1976,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Coxless Fours, Men",159600,Gilles Bosquet,36875,7,,True,192.0,84,Male,France,14 July 1974,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Lightweight Double Sculls, Men",159620,Pascal Touron,92551,3,Bronze,True,176.0,70,Male,France,22 May 1973,2000.0,True,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Lightweight Double Sculls, Men",159620,Thibaud Chapelle,92543,3,Bronze,True,175.0,72,Male,France,9 May 1977,2000.0,True,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Lightweight Coxless Fours, Men",159637,Laurent Porchier,92550,1,Gold,True,178.0,70,Male,France,27 June 1968,2000.0,True,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Lightweight Coxless Fours, Men",159637,Jean-Christophe Bette,92541,1,Gold,True,186.0,72,Male,France,3 December 1977,2000.0,True,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Lightweight Coxless Fours, Men",159637,Yves Hocdé,92547,1,Gold,True,181.0,70,Male,France,29 April 1973,2000.0,True,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Lightweight Coxless Fours, Men",159637,Xavier Dorfman,36932,1,Gold,True,182.0,71,Male,France,12 May 1973,2000.0,True,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Single Sculls, Women",159648,Sophie Balmary,92538,9,,False,183.0,76,Female,France,28 May 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Double Sculls, Women",159668,Céline Garcia,36830,8,,True,181.0,81,Female,France,6 January 1976,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Double Sculls, Women",159668,Gaëlle Buniet,92542,8,,True,178.0,69,Female,France,21 January 1978,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Lightweight Double Sculls, Women",159701,Bénédicte Luzuy-Dorfman,92549,7,,True,172.0,59,Female,France,2 December 1970,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Rowing,"Lightweight Double Sculls, Women",159701,Christelle Fernandez-Schulte,92545,7,,True,168.0,58,Female,France,2 February 1974,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"50 metres Freestyle, Men",8336,Romain Barnier,93433,DNS,,False,186.0,84,Male,France,10 May 1976,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"100 metres Freestyle, Men",8352,Romain Barnier,93433,22,,False,186.0,84,Male,France,10 May 1976,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"400 metres Freestyle, Men",8381,Nicolas Rostoucher,93443,12,,False,188.0,75,Male,France,15 February 1981,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"1,500 metres Freestyle, Men",8390,Nicolas Rostoucher,93443,11,,False,188.0,75,Male,France,15 February 1981,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 100 metres Freestyle Relay, Men",8500,Fréd Bousquet,93435,7,,True,188.0,86,Male,France,8 April 1981,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 100 metres Freestyle Relay, Men",8500,Romain Barnier,93433,7,,True,186.0,84,Male,France,10 May 1976,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 100 metres Freestyle Relay, Men",8500,Hugo Viart,93444,7,,True,191.0,87,Male,France,25 December 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 100 metres Freestyle Relay, Men",8500,Nicolas Kintz,93439,7,,True,186.0,86,Male,France,1 September 1977,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"100 metres Backstroke, Men",8399,Simon Dufour,93438,12,,False,181.0,77,Male,France,20 February 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"200 metres Backstroke, Men",8412,Simon Dufour,93438,17,,False,181.0,77,Male,France,20 February 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"100 metres Breaststroke, Men",8424,Hugues Duboscq,93437,16,,False,191.0,84,Male,France,29 August 1981,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"200 metres Breaststroke, Men",8439,Yohan Bernard,93434,7,,False,188.0,80,Male,France,7 August 1974,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"200 metres Breaststroke, Men",8439,Stéphan Perrot,46911,12,,False,185.0,84,Male,France,19 June 1977,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"100 metres Butterfly, Men",8452,Franck Esposito,46841,10,,False,181.0,74,Male,France,13 April 1971,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"200 metres Butterfly, Men",8466,Franck Esposito,46841,8,,False,181.0,74,Male,France,13 April 1971,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"200 metres Individual Medley, Men",8478,Xavier Marchand,46886,7,,False,185.0,85,Male,France,4 August 1973,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"400 metres Individual Medley, Men",8491,Johann Le Bihan,93440,14,,False,181.0,75,Male,France,10 March 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 100 metres Medley Relay, Men",8532,Simon Dufour,93438,7,,True,181.0,77,Male,France,20 February 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 100 metres Medley Relay, Men",8532,Hugues Duboscq,93437,7,,True,191.0,84,Male,France,29 August 1981,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 100 metres Medley Relay, Men",8532,Franck Esposito,46841,7,,True,181.0,74,Male,France,13 April 1971,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 100 metres Medley Relay, Men",8532,Fréd Bousquet,93435,7,,True,188.0,86,Male,France,8 April 1981,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"200 metres Freestyle, Women",8580,Solenne Figuès,46719,20,,False,178.0,59,Female,France,2 June 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"400 metres Freestyle, Women",8592,Laëtitia Choux,46703,14,,False,170.0,55,Female,France,23 September 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 200 metres Freestyle Relay, Women",8708,Solenne Figuès,46719,8,,True,178.0,59,Female,France,2 June 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 200 metres Freestyle Relay, Women",8708,Laëtitia Choux,46703,8,,True,170.0,55,Female,France,23 September 1979,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 200 metres Freestyle Relay, Women",8708,Katarin Quelennec,93442,8,,True,173.0,66,Female,France,28 May 1980,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"4 × 200 metres Freestyle Relay, Women",8708,Alicia Bozon,93436,8,,True,176.0,57,Female,France,1 June 1984,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"100 metres Backstroke, Women",8606,Roxana Maracineanu,93441,4,,False,165.0,52,Female,France,7 May 1975,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"200 metres Backstroke, Women",8618,Roxana Maracineanu,93441,2,Silver,False,165.0,52,Female,France,7 May 1975,2000.0,True,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"200 metres Breaststroke, Women",8641,Karine Brémond,46695,9,,False,174.0,58,Female,France,17 June 1975,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"100 metres Butterfly, Women",8652,Cécile Jeanson,46736,14,,False,173.0,62,Female,France,17 August 1972,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Swimming,"200 metres Butterfly, Women",8665,Cécile Jeanson,46736,13,,False,173.0,62,Female,France,17 August 1972,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Weightlifting,"Bantamweight, Men",30159,Éric Bonnel,55640,14,,False,150.0,54-56,Male,France,18 August 1974,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2000 Summer Olympics,25,FRA,Weightlifting,"Flyweight, Women",30233,Sabrina Richard,94724,8,,False,156.0,51,Female,France,25 April 1977,2000.0,False,13.0,14.0,11.0,38.0,False,AUS
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Men",70829,Benoît Caranobe,107253,17,,False,164.0,60,Male,France,12 June 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Men",70829,Dimitri Karbanenko,91308,39,,False,174.0,70,Male,France,19 July 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Men",70829,Florent Marée,91309,57,,False,167.0,60,Male,France,17 November 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Men",70829,Johan Mounard,107254,60,,False,172.0,66,Male,France,14 June 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Men",70829,Yann Cucherat,91306,72,,False,171.0,70,Male,France,2 October 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Men",70829,Pierre-Yves Bény,107252,75,,False,165.0,60,Male,France,12 February 1983,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Men",70844,Pierre-Yves Bény,107252,9 r1/2,,True,165.0,60,Male,France,12 February 1983,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Men",70844,Benoît Caranobe,107253,9 r1/2,,True,164.0,60,Male,France,12 June 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Men",70844,Yann Cucherat,91306,9 r1/2,,True,171.0,70,Male,France,2 October 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Men",70844,Dimitri Karbanenko,91308,9 r1/2,,True,174.0,70,Male,France,19 July 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Men",70844,Florent Marée,91309,9 r1/2,,True,167.0,60,Male,France,17 November 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Men",70844,Johan Mounard,107254,9 r1/2,,True,172.0,66,Male,France,14 June 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Men",70866,Dimitri Karbanenko,91308,23 r1/1,,False,174.0,70,Male,France,19 July 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Men",70866,Benoît Caranobe,107253,49 r1/1,,False,164.0,60,Male,France,12 June 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Men",70866,Florent Marée,91309,50 r1/1,,False,167.0,60,Male,France,17 November 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Men",70866,Pierre-Yves Bény,107252,68 r1/1,,False,165.0,60,Male,France,12 February 1983,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Men",70866,Johan Mounard,107254,77 r1/1,,False,172.0,66,Male,France,14 June 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Men",70868,Benoît Caranobe,107253,15 r1/1,,False,164.0,60,Male,France,12 June 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Men",70868,Dimitri Karbanenko,91308,=32 r1/1,,False,174.0,70,Male,France,19 July 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Men",70868,Florent Marée,91309,=48 r1/1,,False,167.0,60,Male,France,17 November 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Men",70868,Pierre-Yves Bény,107252,57 r1/1,,False,165.0,60,Male,France,12 February 1983,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Men",70868,Johan Mounard,107254,61 r1/1,,False,172.0,66,Male,France,14 June 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Parallel Bars, Men",70870,Yann Cucherat,91306,6,,False,171.0,70,Male,France,2 October 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Parallel Bars, Men",70870,Johan Mounard,107254,=8 r1/1,,False,172.0,66,Male,France,14 June 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Parallel Bars, Men",70870,Benoît Caranobe,107253,42 r1/1,,False,164.0,60,Male,France,12 June 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Parallel Bars, Men",70870,Florent Marée,91309,=56 r1/1,,False,167.0,60,Male,France,17 November 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Parallel Bars, Men",70870,Dimitri Karbanenko,91308,73 r1/1,,False,174.0,70,Male,France,19 July 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horizontal Bar, Men",70872,Yann Cucherat,91306,=16 r1/1,,False,171.0,70,Male,France,2 October 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horizontal Bar, Men",70872,Florent Marée,91309,=20 r1/1,,False,167.0,60,Male,France,17 November 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horizontal Bar, Men",70872,Johan Mounard,107254,=27 r1/1,,False,172.0,66,Male,France,14 June 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horizontal Bar, Men",70872,Benoît Caranobe,107253,=36 r1/1,,False,164.0,60,Male,France,12 June 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horizontal Bar, Men",70872,Dimitri Karbanenko,91308,=36 r1/1,,False,174.0,70,Male,France,19 July 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Rings, Men",70874,Pierre-Yves Bény,107252,6,,False,165.0,60,Male,France,12 February 1983,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Rings, Men",70874,Benoît Caranobe,107253,=36 r1/1,,False,164.0,60,Male,France,12 June 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Rings, Men",70874,Florent Marée,91309,53 r1/1,,False,167.0,60,Male,France,17 November 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Rings, Men",70874,Dimitri Karbanenko,91308,=65 r1/1,,False,174.0,70,Male,France,19 July 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Rings, Men",70874,Yann Cucherat,91306,69 r1/1,,False,171.0,70,Male,France,2 October 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Pommelled Horse, Men",70876,Yann Cucherat,91306,28 r1/1,,False,171.0,70,Male,France,2 October 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Pommelled Horse, Men",70876,Pierre-Yves Bény,107252,=31 r1/1,,False,165.0,60,Male,France,12 February 1983,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Pommelled Horse, Men",70876,Benoît Caranobe,107253,53 r1/1,,False,164.0,60,Male,France,12 June 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Pommelled Horse, Men",70876,Johan Mounard,107254,60 r1/1,,False,172.0,66,Male,France,14 June 1979,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Pommelled Horse, Men",70876,Dimitri Karbanenko,91308,78 r1/1,,False,174.0,70,Male,France,19 July 1973,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Women",70878,Marine Debauve,107168,7,,False,156.0,42,Female,France,3 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Women",70878,Émilie Le Pennec,107169,14,,False,150.0,37,Female,France,31 December 1987,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Women",70878,Soraya Chaouch,107167,39 r1/2,,False,160.0,50,Female,France,23 August 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Women",70878,Isabelle Severino,28412,76 r1/2,,False,169.0,57,Female,France,9 April 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Women",70878,Coralie Chacon,107166,79 r1/2,,False,152.0,41,Female,France,12 May 1985,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Individual All-Around, Women",70878,Camille Schmutz,107170,89 r1/2,,False,150.0,41,Female,France,30 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Women",70889,Coralie Chacon,107166,6,,True,152.0,41,Female,France,12 May 1985,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Women",70889,Soraya Chaouch,107167,6,,True,160.0,50,Female,France,23 August 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Women",70889,Marine Debauve,107168,6,,True,156.0,42,Female,France,3 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Women",70889,Émilie Le Pennec,107169,6,,True,150.0,37,Female,France,31 December 1987,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Women",70889,Camille Schmutz,107170,6,,True,150.0,41,Female,France,30 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Team All-Around, Women",70889,Isabelle Severino,28412,6,,True,169.0,57,Female,France,9 April 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Women",70905,Émilie Le Pennec,107169,17 r1/1,,False,150.0,37,Female,France,31 December 1987,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Women",70905,Marine Debauve,107168,=23 r1/1,,False,156.0,42,Female,France,3 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Women",70905,Isabelle Severino,28412,=38 r1/1,,False,169.0,57,Female,France,9 April 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Women",70905,Coralie Chacon,107166,=46 r1/1,,False,152.0,41,Female,France,12 May 1985,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Floor Exercise, Women",70905,Soraya Chaouch,107167,78 r1/1,,False,160.0,50,Female,France,23 August 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Women",70907,Coralie Chacon,107166,8,,False,152.0,41,Female,France,12 May 1985,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Women",70907,Isabelle Severino,28412,=20 r1/1,,False,169.0,57,Female,France,9 April 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Women",70907,Émilie Le Pennec,107169,=23 r1/1,,False,150.0,37,Female,France,31 December 1987,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Women",70907,Marine Debauve,107168,50 r1/1,,False,156.0,42,Female,France,3 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Horse Vault, Women",70907,Soraya Chaouch,107167,=53 r1/1,,False,160.0,50,Female,France,23 August 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Uneven Bars, Women",70909,Émilie Le Pennec,107169,1,Gold,False,150.0,37,Female,France,31 December 1987,2004.0,True,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Uneven Bars, Women",70909,Soraya Chaouch,107167,16 r1/1,,False,160.0,50,Female,France,23 August 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Uneven Bars, Women",70909,Marine Debauve,107168,21 r1/1,,False,156.0,42,Female,France,3 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Uneven Bars, Women",70909,Camille Schmutz,107170,=37 r1/1,,False,150.0,41,Female,France,30 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Uneven Bars, Women",70909,Isabelle Severino,28412,=52 r1/1,,False,169.0,57,Female,France,9 April 1980,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Balance Beam, Women",70911,Marine Debauve,107168,17 r1/1,,False,156.0,42,Female,France,3 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Balance Beam, Women",70911,Camille Schmutz,107170,=27 r1/1,,False,150.0,41,Female,France,30 September 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Balance Beam, Women",70911,Soraya Chaouch,107167,=39 r1/1,,False,160.0,50,Female,France,23 August 1988,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Balance Beam, Women",70911,Émilie Le Pennec,107169,=44 r1/1,,False,150.0,37,Female,France,31 December 1987,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
2004 Summer Olympics,26,FRA,Artistic Gymnastics,"Balance Beam, Women",70911,Coralie Chacon,107166,58 r1/1,,False,152.0,41,Female,France,12 May 1985,2004.0,False,11.0,9.0,13.0,33.0,False,GRE
